games, wins, q_loss, v_loss
30, 10, 0.04171202637920022, 0.02449571771397707
30, 24, 0.02526897958592044, 0.01413304875528077
30, 10, 0.02013342843292301, 0.01311570692438889
30, 16, 0.017799499897752452, 0.012178114746181782
30, 21, 0.016527159465047896, 0.012183415040477107
30, 18, 0.015883023398293596, 0.011843257197726982
30, 18, 0.015556102089773293, 0.010777250996094027
30, 15, 0.015666655286336238, 0.010896499686218813
30, 21, 0.017765447822231134, 0.010285292895753674
30, 16, 0.017416312419944232, 0.00995030790929218
30, 19, 0.018996392463430257, 0.01049943915146788
30, 18, 0.018915580001644693, 0.010034756517363273
30, 13, 0.01987122379562115, 0.010042263931977059
30, 21, 0.01920650040601218, 0.009378789617564784
30, 22, 0.020687403165097755, 0.010051982304120792
30, 18, 0.020177127588717904, 0.009923824610499864
30, 19, 0.02257297099234162, 0.009637302080584902
30, 18, 0.022751901609018518, 0.009675244635354028
30, 14, 0.02781384369306575, 0.010670701043784927
30, 14, 0.027252507760316912, 0.010028177954116117
30, 21, 0.028378838718359934, 0.01010983181678084
30, 20, 0.027824962457523115, 0.009896856363598773
30, 20, 0.029681748168780258, 0.010340358444441436
30, 21, 0.02902730736065082, 0.010208518666280371
30, 22, 0.03455005730155635, 0.010116055565926015
30, 25, 0.03434134062453581, 0.010469780828902786
30, 18, 0.03675214462213401, 0.009922861458320503
30, 22, 0.037278716762512584, 0.010235635421605296
30, 20, 0.03973240743680826, 0.010335054017303382
30, 26, 0.03902716982339236, 0.010087167037584421
30, 21, 0.05009860481628829, 0.01129756367941746
30, 20, 0.04944745099868397, 0.011109507026655294
30, 25, 0.0528008525410941, 0.011869034127796559
30, 22, 0.05268498789818533, 0.011974140965516534
30, 23, 0.05886379927010515, 0.012699477004116909
30, 28, 0.05819449453231169, 0.012184559525589323
30, 19, 0.06329707905929045, 0.01300013855603107
30, 18, 0.062147240572470966, 0.012302154733941346
30, 22, 0.06299570923520115, 0.01223197411947154
30, 24, 0.062009576611243684, 0.012257400683908666
30, 26, 0.06032640209889708, 0.01198779636453352
30, 19, 0.0614314031861723, 0.011941534737125045
30, 26, 0.06554482733634154, 0.013345980088194452
30, 23, 0.06724753047335513, 0.01361223286149063
30, 28, 0.07479204147139273, 0.012904816481811038
30, 23, 0.07365324710216894, 0.012755840983357554
30, 24, 0.08718934782762365, 0.014116601159243864
30, 19, 0.08602200756550475, 0.013983022532756281
30, 20, 0.10505956357432115, 0.015249663298090885
30, 22, 0.10562230602647209, 0.015424839047884735
30, 20, 0.10692373314640552, 0.01499984771549869
30, 23, 0.10611950306747396, 0.015651924692322735
30, 23, 0.10539164214959613, 0.014971934433170159
30, 23, 0.10514460053899102, 0.015057909009061855
30, 19, 0.10924184486106193, 0.015591748252480338
30, 24, 0.10891919022696668, 0.015336561633419009
30, 22, 0.094446399183018, 0.01452907112178641
30, 24, 0.09436548578627887, 0.014162892767509656
30, 21, 0.08858420931471458, 0.013922854367958015
30, 24, 0.08892062245275685, 0.013898313630762098
30, 21, 0.08482351747508608, 0.013894538510029614
30, 27, 0.08396080152385611, 0.013279376005679796
30, 26, 0.08271698653264288, 0.013481519043790339
30, 26, 0.08249538720657047, 0.013369281944379986
30, 24, 0.08411797745218837, 0.013858695887965167
30, 23, 0.08329079750601019, 0.014082730084612204
30, 20, 0.08112342334337763, 0.013864035703484176
30, 21, 0.08105048873679235, 0.01429750176996919
