games, wins, q_loss, v_loss
30, 15, 0.041635148868723326, 0.024886333212892183
30, 5, 0.024678477203593, 0.01456328781774463
30, 15, 0.020325418193194396, 0.01257828340374517
30, 22, 0.018010340031090605, 0.011695984477018612
30, 11, 0.022616917715519484, 0.01169186833579226
30, 15, 0.022323578048137557, 0.011146963719197343
30, 16, 0.02238061093708537, 0.010557056784371898
30, 19, 0.022605922409793606, 0.010812704583687506
30, 20, 0.018998471387732384, 0.009969908384985956
30, 15, 0.018819662794813244, 0.009558560668629382
30, 20, 0.018837247433315343, 0.009866256498583107
30, 17, 0.01828265036093512, 0.009337527685947231
30, 16, 0.021686049884528644, 0.009756034573676303
30, 13, 0.020915953874854107, 0.009539536426778645
30, 13, 0.023873944113435068, 0.010079551245370322
30, 22, 0.022982899009864652, 0.009638534666092182
30, 23, 0.024593538741911315, 0.009469224041372163
30, 15, 0.02535368234438951, 0.0097266535375871
30, 22, 0.02533979113114196, 0.00958278625649615
30, 15, 0.02511929837055506, 0.00985770472356502
30, 21, 0.033251642334919396, 0.010641084981055137
30, 14, 0.03342064739673755, 0.010279316677839096
30, 21, 0.0382167432011794, 0.010442104091002295
30, 17, 0.0379401060532299, 0.010155032366162548
30, 21, 0.04140080458169913, 0.011318489745342972
30, 14, 0.040065588205455145, 0.010364835200094204
30, 18, 0.05230751182935245, 0.011443323571899247
30, 20, 0.051719252231070746, 0.012084766375658357
30, 19, 0.053268476453615196, 0.011921585504815252
30, 18, 0.05437357904481107, 0.011628722400363818
30, 14, 0.052623318401898087, 0.011111976939157777
30, 21, 0.05178885462887374, 0.011523147376439788
30, 23, 0.05545558705585733, 0.011621292486476404
30, 23, 0.05622149928683237, 0.011753708108238158
30, 23, 0.05605049716637426, 0.011689643048790894
30, 25, 0.05515300194759878, 0.011605045947708227
30, 17, 0.06320027014083082, 0.01268382371080094
30, 22, 0.06344753973730738, 0.013021134121673555
30, 21, 0.06219853321580506, 0.01199198500314532
30, 23, 0.0627517753784529, 0.01237839060416772
30, 16, 0.060160116899824694, 0.012049141081501923
30, 19, 0.05968113334882012, 0.012065080798731292
30, 21, 0.0611362767198231, 0.012203785603592913
30, 20, 0.06130511224332019, 0.01230474933447768
30, 22, 0.061464083386004266, 0.012395139695057558
30, 15, 0.06138143933438744, 0.012170602077189039
30, 20, 0.05447598248390494, 0.011343213357134377
30, 21, 0.0538747058053722, 0.011921466426347558
30, 18, 0.06023055685427073, 0.01228580055996818
30, 18, 0.05972898698867247, 0.012533549400714642
30, 27, 0.06687746532751536, 0.01303903643233832
30, 20, 0.0674914519943458, 0.013167806632531372
30, 21, 0.06903926046369677, 0.013491155730609836
30, 18, 0.06883600383013734, 0.013226083953164517
30, 22, 0.0759470729360812, 0.013887046585143201
30, 24, 0.07551906798892014, 0.013916893597999554
30, 27, 0.07398896338663988, 0.013893911565595957
30, 20, 0.07402822072617715, 0.014114886994291512
30, 25, 0.07446989512288246, 0.013484467875914962
30, 27, 0.0743285307460776, 0.013527324057988795
30, 23, 0.07852945731286012, 0.014387612135927458
30, 18, 0.07774427169530833, 0.014056917423687898
30, 22, 0.0742669655664339, 0.013502815542530942
30, 22, 0.07321879233515578, 0.013419073258757316
30, 22, 0.0737026568251644, 0.013001061226893314
30, 28, 0.07395207685503086, 0.013133531576551668
30, 23, 0.0790851423695971, 0.013562611955981432
30, 23, 0.07891613369052897, 0.01359865216790209
30, 26, 0.08051541722304106, 0.013595532039432118
30, 23, 0.08132837194627922, 0.013478609365127457
30, 23, 0.08296357590109991, 0.013312679782272848
30, 22, 0.08295728748279306, 0.013880233447735753
30, 18, 0.08426269104538069, 0.014216136558818827
30, 23, 0.08429397017342886, 0.014356736914837203
30, 20, 0.08306977400281902, 0.013274814968307179
30, 25, 0.08228865712379364, 0.013501028837343427
30, 25, 0.08396156999321555, 0.013205819067252149
30, 24, 0.08342773418572985, 0.013386280590971177
30, 19, 0.08206625351635344, 0.013452519206799737
30, 23, 0.08204664509195347, 0.012712465683079587
30, 23, 0.08669671837438259, 0.013701691381083141
30, 21, 0.085163593972579, 0.013892938543934547
30, 19, 0.08247184597924022, 0.01286130948612744
30, 26, 0.08212197012593926, 0.012964355544906558
30, 24, 0.0859494562035719, 0.013425419923793633
30, 20, 0.08672367423710348, 0.013382776289645291
30, 21, 0.08397140524752388, 0.013149869592200878
30, 19, 0.08308507576117913, 0.013267663020879067
30, 23, 0.08843179691885414, 0.013739700995031358
30, 21, 0.0891848563730574, 0.013901399029751847
30, 25, 0.07914926743564692, 0.012684396684217523
30, 25, 0.07985314983705413, 0.012321898280746181
30, 22, 0.07732443247941581, 0.012022660375434018
30, 25, 0.07834903310396173, 0.01252793361677935
30, 18, 0.07289957340318783, 0.011671746875500225
