games, wins, q_loss, v_loss
30, 13, 0.04116527821306851, 0.025013832147996743
30, 19, 0.024816120130708427, 0.014437697635245656
30, 16, 0.0192799107313565, 0.012350031990454745
30, 13, 0.01793199336495836, 0.012522557303301828
30, 16, 0.015927900665744062, 0.012063922911063313
30, 19, 0.015060090696662446, 0.011376814143691337
30, 23, 0.015180536290930201, 0.01075173871126154
30, 25, 0.014596406872949323, 0.010428127142263247
30, 22, 0.01516272519325631, 0.010002135187874343
30, 15, 0.014787123453368517, 0.00992331341970562
30, 23, 0.020017272860401808, 0.010365184576883646
30, 18, 0.019148316791400652, 0.009268463776822918
30, 22, 0.022339300471977457, 0.010842633959378012
30, 17, 0.022239665019714056, 0.010752578600604381
30, 18, 0.022542758114410158, 0.010104691172371422
30, 26, 0.022122975327805345, 0.00964042885755204
30, 14, 0.021165058016017, 0.01003796151336039
30, 25, 0.020742273930755447, 0.009960831953620486
30, 27, 0.022242961013954433, 0.011275725657991233
30, 24, 0.021689843810486595, 0.010976878513009377
30, 15, 0.024188098554646393, 0.010371331964807731
30, 21, 0.024912860941587685, 0.010745706408661005
30, 18, 0.02915618699043988, 0.010320902095596106
30, 20, 0.02949426267043895, 0.010371320018106537
30, 20, 0.03385142174572065, 0.01110491685063831
30, 21, 0.03412175084580412, 0.011137822309724934
30, 22, 0.03968331102004124, 0.011651887833492405
30, 20, 0.03966341243930383, 0.011669004729122353
30, 17, 0.04978530847883153, 0.013096820643976716
30, 19, 0.049568737709898315, 0.0129117173583943
30, 20, 0.054649058695902336, 0.014602854952373812
30, 18, 0.05441220617488283, 0.013969569263068875
30, 23, 0.0652853615932893, 0.014604493116486619
30, 29, 0.06580552137354014, 0.015100880228786018
30, 22, 0.07487544369384479, 0.015395728106508015
30, 24, 0.07536267624732028, 0.015935247628875267
30, 20, 0.07947081834703394, 0.016059919365203512
30, 18, 0.07879553351175872, 0.015038017032447273
30, 20, 0.08329542371362936, 0.015625325463388556
30, 20, 0.0837406708509902, 0.016225921127976033
30, 22, 0.0973265372531515, 0.017535889065886278
30, 20, 0.09725651720449266, 0.01781094463274705
30, 19, 0.10200189534961165, 0.017816950668593005
30, 24, 0.10115612128231886, 0.017662708212113305
30, 17, 0.10167611777782457, 0.01708649886772036
30, 21, 0.1015614330347987, 0.017421759919302043
30, 19, 0.10872423199796548, 0.016391289993239352
30, 22, 0.109302521069547, 0.015634489693670355
30, 21, 0.10795821097086782, 0.01688827080399921
30, 22, 0.1073488637856218, 0.016369760785277448
30, 23, 0.10944441096620398, 0.016560684099702103
30, 19, 0.11097526420699545, 0.01607317439336704
30, 19, 0.11348386843521037, 0.016464353361895896
