games, wins, q_loss, v_loss
30, 8, 0.04289186899261516, 0.025873185163840483
30, 23, 0.026448356970394788, 0.016319557203703587
30, 20, 0.022368985060738308, 0.013412581713920858
30, 20, 0.020665998604993633, 0.012723543967161976
30, 16, 0.027774407084371823, 0.013106123681539798
30, 21, 0.027424377948533314, 0.012446353870994997
30, 15, 0.027073776243187027, 0.010954159519524425
30, 7, 0.02674294881971582, 0.010532294777493945
30, 19, 0.02706436820475285, 0.009886254593668717
30, 22, 0.026465716762826427, 0.009688182677457332
30, 24, 0.03153593693736342, 0.010105619533913954
30, 21, 0.031491174100229245, 0.010044923519074166
30, 24, 0.03231128108560937, 0.009750752068310392
30, 25, 0.03142629736937592, 0.009104377312667618
30, 17, 0.0343916266130826, 0.00974496931404854
30, 17, 0.034100595909486796, 0.009520182932776934
30, 14, 0.04181834375212749, 0.010356428841167874
30, 14, 0.041251781729265316, 0.009773228621920189
30, 17, 0.047768542426765814, 0.01039077702533304
30, 21, 0.04839156098286361, 0.010701377420570278
30, 25, 0.053311362399556535, 0.010431987446164548
30, 17, 0.05288343595239553, 0.010599462881430547
260, 17, 0.061279010878832516, 0.011360886495636194
30, 20, 0.060876389753704484, 0.011137023956840596
30, 20, 0.06543150337340375, 0.011205216347606805
30, 24, 0.06518346060217059, 0.011496275455895698
30, 18, 0.06976703114570097, 0.011369426078998756
30, 15, 0.07084716906878173, 0.011268925860817116
30, 17, 0.07742850404332023, 0.012898153932991744
30, 17, 0.07694396743553056, 0.0124936085430671
30, 21, 0.08488174269366942, 0.013985537723632587
30, 21, 0.0860301679131546, 0.014530654430198629
30, 18, 0.08228775241333877, 0.013503946782803493
30, 20, 0.08078355177368755, 0.012823325826445374
30, 19, 0.08454050949864814, 0.013994809155071302
30, 21, 0.08556606020224662, 0.01379825101944048
30, 17, 0.08512993462653975, 0.014310243907939502
30, 16, 0.08503974005858991, 0.013635185268997076
30, 20, 0.09073134496722413, 0.01563213600525524
30, 11, 0.09215466120832334, 0.015030702375790964
30, 21, 0.09134908153159575, 0.01510192994494549
30, 20, 0.09166328536151298, 0.015130660517220208
30, 22, 0.09585888195378342, 0.015900863113558174
30, 16, 0.09607096649030791, 0.016156981425924408
30, 22, 0.09713579737581308, 0.017124355370178826
30, 24, 0.09680453525533714, 0.016597218940540184
30, 26, 0.09164832236849697, 0.01614124239514899
30, 28, 0.09113369320960873, 0.015310804127318835
30, 24, 0.09926396441967879, 0.016061139878332863
30, 27, 0.09846043612079224, 0.016117995772635244
30, 24, 0.09827310473679808, 0.015734555755828536
30, 22, 0.09757589957863087, 0.015469233699608606
30, 23, 0.09600273465908025, 0.015387701573245953
30, 22, 0.09540486804997685, 0.015612154589114222
30, 20, 0.0908715207834899, 0.015160314863126786
30, 26, 0.09177125645968721, 0.015109851428246246
30, 25, 0.09685029624404083, 0.015884239749176625
30, 19, 0.09716903776100971, 0.01540731421078708
30, 16, 0.10875061796281801, 0.015720026703033525
30, 19, 0.10725379091391654, 0.01570517400116018
30, 20, 0.11105555370617834, 0.014949134462628405
30, 24, 0.11116818711982174, 0.015276372768364367
30, 25, 0.11600355653863247, 0.015642877339507113
30, 20, 0.11622322077523568, 0.015114374341696888
30, 24, 0.13603674425380607, 0.016773083250523655
30, 24, 0.137314773529768, 0.01618547256290912
30, 22, 0.13041895627975472, 0.015292131521138484
30, 17, 0.12887851292564995, 0.015207398205047712
30, 19, 0.1340250702854367, 0.015840131661433065
30, 23, 0.13342862358671037, 0.01567615485618723
30, 20, 0.1323692941830283, 0.015756011649434954
30, 20, 0.13428086479416457, 0.015553676903719475
30, 22, 0.12474407761853244, 0.015021194888779598
30, 22, 0.12505751173451263, 0.014856860913781427
30, 18, 0.12337701494924184, 0.014871364927571058
30, 17, 0.12304508245494822, 0.014370857613037885
30, 23, 0.11642802881714498, 0.014097843315791938
30, 20, 0.11570017408664533, 0.014143343446584146
30, 13, 0.10618485588981316, 0.012946696298745765
30, 21, 0.10580873755740015, 0.012752817540400464
30, 22, 0.10629090412182325, 0.01333392243227397
30, 23, 0.10526707107355567, 0.013411676353975648
30, 23, 0.09577606798044436, 0.013152795616550968
30, 26, 0.09699138698374528, 0.013167431329513016
30, 23, 0.09140755340048466, 0.01249619412260335
30, 24, 0.09202894705265972, 0.012408671757601842
30, 22, 0.08850875188982406, 0.012362596138108747
30, 25, 0.08770573921724711, 0.012004672079821093
30, 21, 0.08803467189440622, 0.012358995713819734
30, 19, 0.08853307795994302, 0.012060672729326705
30, 14, 0.08600863685459913, 0.012963431737268166
30, 24, 0.08577132932354826, 0.01269908214402882
30, 21, 0.08043114815523722, 0.012414260889678232
30, 22, 0.08183610070680523, 0.012187953922821362
30, 26, 0.07854888378510665, 0.012599054515933442
