games, wins, q_loss, v_loss
30, 19, 0.027472427138149996, 0.026342324097980218
30, 16, 0.013843350766805953, 0.014031293717704263
30, 22, 0.012748525160501113, 0.013027162643833799
30, 19, 0.012119344462897266, 0.012582237395151782
30, 19, 0.012351888280235817, 0.012724607892511978
30, 18, 0.011824484922698152, 0.012137847578028653
30, 15, 0.01151601196232392, 0.012254893317693492
30, 19, 0.010941681421705965, 0.01219554728946189
30, 18, 0.010591834337882246, 0.011849598940307215
30, 22, 0.010207736823388014, 0.010986384087010545
30, 23, 0.00978175413268678, 0.010380481372061242
30, 20, 0.009982797914375445, 0.010620510040334746
30, 15, 0.00963029172253204, 0.01022603149955218
30, 18, 0.009446115731055926, 0.010144805077966173
30, 20, 0.008876949412147384, 0.009578863112159084
30, 22, 0.008641157268424862, 0.009310462885171247
30, 17, 0.009056954011318775, 0.009853648245518924
30, 17, 0.009244700961280605, 0.009985934208404835
238, 231, 0.009544485314394648, 0.010209824483675656
30, 15, 0.009626904797942362, 0.010340527526776708
30, 17, 0.00960568488375767, 0.010245236888326844
30, 18, 0.009827928139227234, 0.010280078010859166
30, 22, 0.008715911078974006, 0.009188695065303648
30, 20, 0.008783955716309983, 0.009304306517592602
30, 23, 0.008896346594503298, 0.009534821597348636
30, 18, 0.00912702900834809, 0.009717009510640733
30, 18, 0.009237020356507078, 0.009893125320637694
30, 19, 0.009271708243226809, 0.00976189065543798
30, 19, 0.009514307572204807, 0.010035973497255102
30, 18, 0.009406325122640205, 0.009895298378176478
30, 16, 0.009815369326964972, 0.010452507981283022
30, 16, 0.009750524055941612, 0.010168376773135205
30, 20, 0.010137488062213245, 0.010729828481408351
30, 21, 0.009912645402254205, 0.010503123279870349
30, 13, 0.010206027321958086, 0.010693460258640231
30, 20, 0.010436918549211069, 0.010861702745871745
30, 18, 0.010643737091420158, 0.011143300842541533
30, 18, 0.010874344598095652, 0.011506067035422275
30, 19, 0.011062015717166931, 0.011430227186144011
30, 23, 0.010726205753844678, 0.011171229006900523
30, 23, 0.012268292304588656, 0.01275413878111575
30, 21, 0.012019325451761037, 0.012800983796104146
30, 13, 0.011751276354400705, 0.01234010686034295
30, 22, 0.01186584125029788, 0.01245341075194614
30, 19, 0.012060905058599383, 0.012615087163894359
30, 19, 0.012184921095023405, 0.012941985419262373
30, 23, 0.012363724812489072, 0.01298072100359133
30, 19, 0.012277124121266898, 0.012990052371610333
30, 22, 0.012330811400237712, 0.013158512443961752
30, 19, 0.012731326770622381, 0.013471742245092002
30, 21, 0.01436584600174944, 0.015284308147878808
30, 18, 0.014097379546584571, 0.015196069193930904
30, 22, 0.0149125054489805, 0.01592532337987126
30, 16, 0.014536095867170676, 0.015349207230939514
