games, wins, q_loss, v_loss
30, 21, 0.0334650146935412, 0.032870939260168576
30, 13, 0.020336474608186463, 0.021418417698725857
30, 14, 0.016937681949393744, 0.017683402134762882
30, 10, 0.016158629153854603, 0.01692917485793633
30, 13, 0.016247049301725863, 0.016501551924276006
30, 20, 0.015182962759764499, 0.015665317978864744
30, 14, 0.015337264551630292, 0.01590094961735803
30, 18, 0.014172497500309253, 0.014920387539331276
30, 17, 0.012342858613260739, 0.013278516386165309
30, 20, 0.012209854283445709, 0.013388557052418886
30, 17, 0.012072737296582342, 0.013153869366608482
30, 16, 0.011092412985645029, 0.012351320695687956
30, 14, 0.01028781782220783, 0.011310899130965583
30, 17, 0.010146203907401756, 0.011154050896852246
30, 18, 0.010165116221263986, 0.011153999127486486
30, 23, 0.009811573819396024, 0.010442892874719847
30, 21, 0.010281371130538695, 0.010768689294699627
30, 17, 0.009859499851908359, 0.010438969567275401
30, 18, 0.009713337734953819, 0.010192924812736117
30, 19, 0.009821352740123423, 0.010422326126008474
30, 18, 0.009959441044132766, 0.010583919440955238
30, 20, 0.009713678983987572, 0.010203464554486747
30, 19, 0.009743682887085218, 0.010300923232659156
30, 19, 0.009783628156334719, 0.01025166731731517
30, 20, 0.0105338070066738, 0.01111622414854815
30, 20, 0.01039401764435457, 0.010972497177592092
30, 22, 0.010681826671155545, 0.011181190072009158
30, 17, 0.010239728927943262, 0.01078334076096343
30, 19, 0.010708150324322955, 0.011315934056574061
30, 22, 0.010327425041437913, 0.011092843445413558
30, 22, 0.010646890399324312, 0.011325428699765576
30, 23, 0.010417195383717952, 0.010966944045128596
30, 23, 0.010504153369154105, 0.010963259795809425
30, 21, 0.010863132547168999, 0.011423242370686877
30, 23, 0.0106686300656678, 0.011026825890642859
30, 17, 0.010976349455935026, 0.011214385699430651
30, 16, 0.010202944916023702, 0.010465334415556441
30, 18, 0.010101485380396466, 0.010453070000840751
30, 14, 0.010377422157450517, 0.010743261178140529
30, 20, 0.01015440395391035, 0.010390398980592576
30, 20, 0.011477192478905295, 0.01178949662705818
30, 23, 0.011534802833284546, 0.011831164024970328
30, 16, 0.010740847562512647, 0.011034756342195645
30, 20, 0.010770082545347746, 0.01111515503651606
30, 24, 0.011421889802440991, 0.011757929817092814
30, 18, 0.011289296053900309, 0.011719778228593488
30, 15, 0.01154343756770221, 0.012052929433511581
30, 20, 0.01154748225727576, 0.012095852369170379
30, 19, 0.012274093117029141, 0.012485930867656083
30, 16, 0.012154938926078057, 0.012472426431381307
30, 21, 0.012732367343072409, 0.01314390253473368
30, 15, 0.012548775415900793, 0.012787490532224721
30, 23, 0.012073282953028988, 0.012423932029736599
30, 21, 0.01172771309373689, 0.012182337333145494
30, 24, 0.011788350219861563, 0.012236393909054132
30, 21, 0.01170153681103292, 0.012219339582774479
