games, wins, q_loss, v_loss
30, 17, 0.05102182732320519, 0.05414161214996585
30, 15, 0.027751564588312655, 0.033210083279869206
30, 14, 0.02660350431491055, 0.03238478193381641
30, 13, 0.015171512562201186, 0.016063608338039576
30, 11, 0.014465065490719313, 0.01551528786325081
30, 16, 0.014151753520804352, 0.015279013704591993
30, 11, 0.012048981612725041, 0.012645566485408384
30, 13, 0.013048451929032964, 0.01343091668067994
30, 18, 0.01253623753143491, 0.0131401733736979
30, 16, 0.012588237008361652, 0.01306738621458428
30, 11, 0.013122054858959635, 0.01357723778579516
30, 14, 0.012214464250326318, 0.012638782330412237
30, 18, 0.012781743512334092, 0.013111631787965363
30, 11, 0.013236816598944615, 0.013847434105315465
30, 15, 0.012863953399421913, 0.013416750610442923
30, 13, 0.01241855010655503, 0.012937181190064909
30, 14, 0.012535671864033617, 0.01320018057139617
30, 17, 0.011775604956136075, 0.012523961568496304
30, 10, 0.012045394637164484, 0.012861532314360576
30, 17, 0.012904709065515293, 0.013564712153287539
30, 14, 0.012428728118448518, 0.01320517969676789
30, 19, 0.012241036720569897, 0.0131122636007143
30, 14, 0.012744365646122385, 0.013497267380378543
30, 16, 0.012600652966874263, 0.013421281722920987
30, 15, 0.011612417833753117, 0.012302413120374289
30, 10, 0.012239206696815757, 0.012887173328459225
30, 14, 0.011604765413982315, 0.012652835131868288
227, 16, 0.011432205907462223, 0.012141110910957365
30, 15, 0.011152164292034066, 0.012120964417658399
30, 14, 0.010860590092730773, 0.011689815340229033
30, 19, 0.01182607743864939, 0.012903828381920807
30, 11, 0.011723555089437109, 0.012651027566635114
30, 11, 0.01131815011972738, 0.01243124685537638
30, 16, 0.010412030692887722, 0.011430195149112476
30, 14, 0.010203935259981436, 0.011312081605011185
30, 11, 0.010330976896698424, 0.011497321176321776
30, 18, 0.00967527183111152, 0.010977591871530955
30, 23, 0.009237649237204897, 0.010436390807120397
30, 18, 0.009531707725622783, 0.010763595020159902
30, 18, 0.009158791860199696, 0.010549178492207172
30, 19, 0.009068514665294477, 0.010336537914567743
30, 19, 0.008984798565433619, 0.010224641532982037
30, 16, 0.008756662236074051, 0.010181675828300513
30, 22, 0.008685937544379706, 0.010164433344420578
30, 16, 0.008939324124616864, 0.010332589715188892
30, 17, 0.00869520987468621, 0.010372729465706724
30, 19, 0.00840152866977248, 0.009975870590593435
30, 20, 0.007905604373760892, 0.009155595124735419
30, 15, 0.008556803351296938, 0.010008723195162788
30, 20, 0.007809520677368557, 0.0094657884875712
30, 17, 0.008581786276507696, 0.009919174967596254
30, 13, 0.007919007713390857, 0.00939323098963874
30, 19, 0.007723424186152125, 0.009268091138851587
30, 17, 0.00816972931564021, 0.009793889308222815
30, 13, 0.008051017114975594, 0.009807068469347955
30, 20, 0.008006875695390334, 0.009498743421785541
30, 18, 0.007934507364974348, 0.009290329751124317
30, 20, 0.007866359733030088, 0.00930657237677421
30, 21, 0.007916318546231054, 0.009245826467717983
30, 20, 0.007828166379798284, 0.009329133170536874
30, 14, 0.007882021677970433, 0.009168782317401432
30, 22, 0.008132242249222276, 0.009357073390183495
30, 16, 0.007599683088040187, 0.00895836966329041
30, 22, 0.008022692797144041, 0.00923385802091805
30, 15, 0.007999705763851783, 0.009231421106747824
30, 19, 0.00807941182228603, 0.009161065057500776
30, 22, 0.007865341519507208, 0.009206779551137181
30, 22, 0.00758159128185511, 0.008869204609031345
30, 15, 0.007946954476809565, 0.009131335198875172
30, 22, 0.008414769065518076, 0.009501762209786262
30, 22, 0.008038194257218365, 0.009198231489096502
30, 25, 0.008250632220981748, 0.009183434233700107
30, 17, 0.008052374144256054, 0.009230479352583046
30, 16, 0.00789666555881019, 0.00902928991942297
30, 16, 0.00803562209911722, 0.009040550364238115
30, 19, 0.007994335417116276, 0.009242996099717042
30, 22, 0.008430622369695025, 0.009571812566871845
30, 24, 0.008189561271316868, 0.009448766829652549
30, 19, 0.008338131814050775, 0.009176886313250842
30, 22, 0.008327250473160854, 0.009381630512579444
30, 20, 0.007950234658613557, 0.008956021351758487
30, 20, 0.007999995755413204, 0.00916835444709213
30, 20, 0.008288874551241571, 0.009426290929192093
30, 15, 0.008229757807972712, 0.00929509228783538
30, 19, 0.008546687716115643, 0.009801966504426735
30, 18, 0.008744505164305872, 0.009774305492516441
30, 20, 0.008586957955169708, 0.009606515155255894
30, 27, 0.008299290907350433, 0.009310026188219349
30, 18, 0.008820102498824254, 0.010057183404726413
30, 19, 0.008451943114559326, 0.0094576434121115
30, 19, 0.00829302297121464, 0.009593325414008006
30, 21, 0.008721106457752113, 0.009732987299227992
30, 23, 0.008270259111775294, 0.009502600584904462
30, 19, 0.009003805337664308, 0.009786826057379816
30, 19, 0.00844012790884758, 0.00942657858957702
30, 20, 0.008609634147307827, 0.009667829755598848
30, 24, 0.009086102169333794, 0.010283430075586335
30, 18, 0.0082078703126672, 0.00939029307442964
30, 20, 0.008507574075866362, 0.009590794074565574
30, 20, 0.008917391194058523, 0.009871651553891863
